Season,Team,TG,W,L,P_ERA,P_G,P_GS,P_QS,P_CG,P_ShO,P_SV,P_HLD,P_BS,P_IP,P_TBF,P_H,P_R,P_ER,P_HR,P_BB,P_IBB,P_HBP,P_WP,P_BK,P_SO,B_G,B_AB,B_PA,B_H,B_1B,B_2B,B_3B,B_HR,B_R,B_RBI,B_BB,B_IBB,B_SO,B_HBP,B_SF,B_SH,B_GDP,B_SB,B_CS,B_AVG,F_Pos,F_Inn,F_rSZ,F_rCERA,F_rSB,F_rGDP,F_rARM,F_rGFP,F_rPM,F_rTS,F_DRS,F_ARM,F_DPR,F_RngR,F_ErrR,F_UZR,F_UZR/150,F_FRM,F_OAA,F_RAA,F_Def,WinP,x,B_K%,B_ISO,B_BABIP,B_AVG,B_OBP,B_SLG,B_wOBA,B_xwOBA,B_wRC+,B_BsR,B_Off,B_Def,B_WAR,P_K/9,P_BB/9,P_HR/9,P_BABIP,P_LOB%,P_GB%,P_HR/FB,P_vFA (pi),P_ERA,P_xERA,P_FIP,P_xFIP,P_WAR,F_G,F_GS,F_Inn,F_PO,F_A,F_E,F_FE,F_TE,F_DP,F_DPS,F_DPT,F_DPF,F_Scp,F_SB,F_CS,F_PB,F_WP,F_FP,F_TZ,RSPG,RAPG
2013,BOS,162,97,65,3.7943621726610837,612,162,95,5,2,33,73,24,1454,6143,1366,656,613,156,524,10,47,47,5,1294,2264,5651,6382,1566,996,363,29,178,853,819,581,51,1308,72,50,24,137,123,19,0.277119093,P,13086,7.757428037934005,-1,-3,-2,6,5,15,8,22,-2.162452945,-2.682266062,21.420221105217934,8.161351481685415,24.736863906495273,2.591263779,2.0200000451877713,,,19.350451156911703,0.598765432,0.628362314,0.204951425,0.168996638,0.329300118,0.277119093,0.349228832,0.446115731,0.34655381168200255,,114.35363753977558,13.34164134832099,116.74697643832555,11.867285132873803,36.21666897943488,8.009632384051292,3.2434678278538467,0.9656125594374046,0.29354682193110143,0.7454,0.428537511,0.101694915,92.48066527891123,3.7943621726610837,,3.840835327204615,3.887386150422355,15.758883878588676,2100,1458,13086,4362,1517,80,40,38,343,143,114,142,44,133,43,15,47,0.98657493,,5.265432099,4.049382716
2013,CHC,162,66,96,3.9965468698575326,651,162,91,3,1,39,63,26,1448,6149,1332,689,643,160,540,43,62,59,4,1184,2294,5498,6079,1307,820,297,18,172,602,576,439,28,1230,67,30,43,120,63,32,0.237722808,CF,13032,-13.72265914,5,5,0,-2,-2,0,8,-2,-0.667931136,0.31793651171028614,15.782719853334129,-5.139168642,10.293536423705518,1.3919709161423224,-21.04000013,,,16.364150010242792,0.407407407,0.432915037,0.20233591,0.154419789,0.275084827,0.237722808,0.300464037,0.392142597,0.30437312781552733,,90.32497777917783,-11.91159459,-78.34460509,27.293303411453962,14.144867481873668,7.359115853672346,3.3563535143438066,0.9944751153611279,0.27884844158934097,0.7281,0.423593124,0.102827763,92.74478441700089,3.9965468698575326,,4.096192601747998,4.127781219437072,11.313239578157663,2063,1458,13032,4344,1602,100,59,40,294,129,88,129,44,107,42,13,59,0.98346014,,3.716049383,4.25308642
2013,CHW,162,63,99,3.995878965363586,632,162,90,5,1,40,89,20,1455,6214,1424,723,646,182,509,24,60,62,4,1249,2279,5563,6077,1385,981,237,19,148,598,574,411,23,1207,34,48,19,124,105,42,0.248966385,1B,13095,3.2916070204228163,2,3,4,0,-10,-43,-16,-59,-0.999037866,3.8328932225704193,-7.645356765,-10.56082648,-15.37231841,-1.69797295,4.024999856,,,-18.72263444,0.388888889,0.406214467,0.198617739,0.129246809,0.290648496,0.248966385,0.302179656,0.378213194,0.29939545810311546,,84.90379994600355,-12.71997822,-117.4859586,-29.02228577,5.451188283027789,7.725778371113187,3.1484557172911227,1.1257739499940753,0.2947318462268628,0.7306,0.433056325,0.115482233,92.41688078955328,3.995878965363586,,4.130325036222189,3.9839768006033114,15.269867368624546,2122,1458,13095,4365,1555,121,70,49,361,156,110,156,55,102,35,21,62,0.9799702,,3.691358025,4.462962963
2013,CIN,162,90,72,3.3833974176574015,623,162,94,5,2,43,78,16,1473.2,6077,1294,589,554,170,435,28,66,44,5,1296,2286,5499,6293,1370,921,274,20,155,698,664,585,65,1245,76,46,85,129,67,35,0.249136206,P,13263,-3.063175977,0,0,-6,-1,1,25,11,28,1.9430156908929348,-2.715717632,21.99690306262346,2.590041718678549,23.814206942450255,3.517891598778105,-8.779999954,,,25.577127397735264,0.555555556,0.584089915,0.197838868,0.14166212,0.293124246,0.249136206,0.327263938,0.390798326,0.3155403017531853,,95.65172163444865,-2.026026544,-32.88020119,52.39698005840182,22.45429259809235,7.914951359718398,2.656638766572147,1.038226644407506,0.2734793187347932,0.7746,0.441063727,0.115254237,94.38411979305917,3.3833974176574015,,3.8085377106974985,3.6762700797859047,18.041751094162464,2108,1458,13263,4421,1643,76,37,38,342,131,106,131,42,70,35,8,44,0.98762215,,4.308641975,3.635802469
2013,CLE,162,92,70,3.8152196397930864,702,162,73,3,3,38,78,22,1441.1,6154,1359,662,611,147,554,26,58,71,3,1379,2337,5465,6165,1391,907,290,23,171,745,711,562,19,1283,51,56,31,106,117,36,0.254528819,CF,12972,2.091718992916867,1,5,0,5,-2,-39,5,-31,8.475261971354485,2.389590662,-17.93572326,-1.08014345,-8.150994137,0.4056093374733447,-4.889999605,,,-6.801317738,0.567901235,0.55878619,0.2081103,0.155352242,0.299975411,0.254528819,0.326703619,0.409881061,0.3241092065174075,,104.02442990124538,11.545272922841832,39.314919959741886,-29.53389265,22.62981496750674,8.610782133019093,3.4592989859989687,0.9179006334690404,0.301792829,0.7416,0.445291369,0.106831395,93.37809615964233,3.8152196397930864,,3.734020701463449,3.7123963059374563,16.77202200703323,2151,1458,12972,4324,1503,98,50,45,338,137,112,137,47,84,31,10,71,0.98345992,,4.598765432,4.086419753
2013,COL,162,74,88,4.437325676,665,162,65,1,0,35,82,18,1436,6248,1545,760,708,136,517,52,40,62,15,1064,2330,5599,6152,1511,1033,283,36,159,706,673,427,26,1204,26,35,65,111,112,32,0.269869619,CF,12924,-15.82665794,1,-3,2,-12,0,-10,-4,-34,0.5006466396152973,0.067940257,-11.54865381,9.981538235442713,-0.998516177,-0.022826558,-10.99499996,,,-3.392826787,0.456790123,0.463214985,0.195708712,0.148597964,0.3165535,0.269869619,0.322654838,0.418467583,0.3241488772086864,,87.25485616,17.42514910828322,-72.68648885,15.092395801097155,13.674640020308342,6.668523331719164,3.240250528664293,0.8523676439039533,0.31373858828768647,0.702,0.473649247,0.100443131,92.87116999605583,4.437325676,,3.9608026832901713,4.017750174698914,16.41241392144002,2114,1458,12924,4308,1855,90,44,45,388,163,117,162,62,89,33,13,62,0.98560691,,4.358024691,4.691358025
2013,DET,162,93,69,3.611895912229151,590,162,108,3,1,39,68,16,1462.2,6119,1369,624,587,128,462,29,42,63,7,1428,2274,5735,6388,1625,1134,292,23,176,796,767,531,40,1073,43,47,32,147,35,20,0.283347863,1B,13164,3.9273609933443367,3,-11,3,-5,-5,-45,-8,-72,-9.682973644,1.5314693413674831,-12.47563762,11.073319691116922,-9.553818898,-2.682609738,4.339999872259796,,,-28.92130113,0.574074074,0.619375323,0.167971195,0.151002616,0.319655857,0.283347863,0.345972309,0.434350479,0.34117796473521234,,114.16485873495927,-18.98607227,83.72264567880674,-35.25367901,27.586365707745035,8.786690566717594,2.8427528304086334,0.787602516,0.30574033013057406,0.7374,0.453881723,0.091954022,93.93226053631494,3.611895912229151,,3.2666285609115344,3.4291334999575542,26.264253518078476,2105,1458,13164,4388,1507,76,34,41,342,136,108,137,40,128,29,14,63,0.98727181,,4.913580247,3.851851852
2013,HOU,162,51,111,4.793752920001247,610,162,75,2,1,32,70,29,1440,6370,1530,848,767,191,616,32,56,61,6,1084,2266,5457,6020,1307,877,266,16,148,610,566,426,17,1535,52,38,46,110,110,61,0.239508887,CF,12960,-2.606175974,0,1,4,-6,4,-38,-11,-52,-11.65336527,4.640337808057666,-24.22609882,-17.44114649,-48.68025886,-7.809245318,-1.300000051,,,-52.13842438,0.314814815,0.340999483,0.254983388,0.135972146,0.304039874,0.239508887,0.298844801,0.375481033,0.297750917,,84.87500758896851,-8.896268705,-112.7135268,-64.4449174,1.9431787018046591,6.775004126833575,3.8500023451378986,1.1937507271450303,0.30273569975130005,0.6999,0.439196645,0.117901234,93.01673713653715,4.793752920001247,,4.666601070328698,4.4792220454898874,2.1710011733230203,2086,1458,12960,4320,1635,125,65,58,414,169,132,168,58,98,37,14,61,0.97944079,,3.765432099,5.234567901
2013,KCR,162,86,76,3.448791372607124,589,162,95,5,2,52,85,21,1448.1,6049,1366,601,555,155,469,21,41,60,4,1208,2236,5549,6093,1443,1043,254,34,112,648,620,422,38,1048,42,42,37,131,153,32,0.260046855,P,13035,-9.116598994,3,2,5,15,15,30,-2,67,17.74510930478573,4.408348726,33.41187915,4.755017465809942,60.32036565896124,11.62455168161487,-9.040000099,,,67.99144411978186,0.530864198,0.537576894,0.172000656,0.118579924,0.30038366,0.260046855,0.314946325,0.378626779,0.3048885347578877,,89.10026516226412,18.193857132224366,-57.42687246,39.640202182810754,19.402055220914225,7.506558519116047,2.914384061,0.963175969,0.2899904214559387,0.7685,0.417602996,0.100193923,94.02127079901514,3.448791372607124,,3.8273666928480417,3.895337852714058,17.465237453579903,2034,1458,13035,4345,1520,85,43,41,335,137,101,136,53,77,36,6,60,0.98571429,,4,3.709876543
2013,LAA,162,78,84,4.241712121960557,658,162,87,4,2,41,79,17,1457.2,6298,1475,737,687,167,533,36,45,74,4,1200,2311,5588,6260,1476,1003,270,39,164,733,696,523,40,1221,48,64,37,150,82,34,0.264137437,P,13119,-4.979989131,-2,-5,-2,-9,-15,-40,-2,-86,-9.094157862,-4.444285344,-10.65145142,-5.744913752,-29.93480375,-5.721883423,-6.924999996,,,-43.14455198,0.481481481,0.497278932,0.195047923,0.150322119,0.307475978,0.264137437,0.328941025,0.414459556,0.3249756623371006,,109.07691300751652,-9.700802784,54.75519886802657,-57.97146671,21.55926541322268,7.409104143162545,3.290877090254697,1.0311003265901209,0.3004824259131633,0.7234,0.421195039,0.103726708,92.44254632914522,4.241712121960557,,4.080322467217739,4.099883049889925,10.103611659258604,2128,1458,13119,4373,1500,112,68,42,328,135,99,136,59,131,35,7,74,0.98128655,,4.524691358,4.549382716
2013,LAD,162,92,70,3.2516658077855056,666,162,93,7,4,46,83,19,1450.1,6032,1321,582,524,127,460,44,43,66,3,1292,2336,5491,6145,1447,1011,281,17,138,649,618,476,45,1146,57,48,71,130,78,28,0.263522127,1B,13053,-10.87746499,2,5,-2,-1,0,32,-14,20,1.213893631938845,-3.107178986,17.612362149346154,-10.20680097,5.512280618684599,0.8178402313757978,-3.929999976,,,13.22099597743715,0.567901235,0.554266539,0.186493083,0.132762702,0.307638072,0.263522127,0.326086956,0.396284829,0.3170473894927362,,103.35707228692306,-7.973125455,14.71377917612456,37.21318123675883,25.47427847338264,8.017466075684872,2.8545157854605585,0.7880945755510672,0.2905109489051095,0.7545,0.4714424,0.098525989,92.44094999565314,3.2516658077855056,,3.445000106629757,3.5208284538984307,20.62154498929158,2228,1458,13053,4351,1723,109,63,43,391,162,119,161,58,63,40,10,66,0.98237102,,4.00617284,3.592592593
2013,MIA,162,62,100,3.7109585729300387,633,162,82,2,1,36,52,17,1460,6166,1376,646,602,121,526,58,47,53,2,1177,2244,5449,6021,1257,912,219,31,95,513,485,432,31,1232,56,26,57,131,78,29,0.230684529,P,13140,-13.82307792,0,1,1,-6,-10,16,-4,-10,-1.019704564,4.164218967780471,4.279234426183393,9.517957646763534,16.94170008493529,2.6076028127423543,-14.90000008,,,18.26781774960976,0.382716049,0.386737401,0.204617173,0.10387227,0.280135004,0.230684529,0.292637933,0.334556799,0.27899177864806846,,74.37938023,-5.205460675,-178.8779287,29.451874375343323,3.338250134221676,7.255478804549262,3.242465464,0.7458903443929148,0.29220023282887075,0.7322,0.452707413,0.083795013,93.86237298041839,3.7109585729300387,,3.6903157803934734,3.9641039295788136,14.550804910832085,2030,1458,13140,4380,1687,88,49,38,361,144,115,144,37,90,37,16,53,0.98570268,,3.166666667,3.987654321
2013,MIL,162,74,88,3.8366434040924635,663,162,82,4,2,40,83,23,1442.2,6100,1401,687,615,175,466,29,43,51,2,1125,2335,5474,6064,1381,943,238,43,157,640,610,407,22,1183,71,35,77,116,142,50,0.252283522,CF,12984,26.32587588671595,-3,-1,-1,12,7,-6,19,44,10.841652647592127,1.5058168412651867,18.868522418662906,-16.55858048,14.657347433501855,4.260774435790522,44.044998900033534,,,19.185320466686008,0.456790123,0.464626138,0.195085751,0.145232005,0.293595586,0.252283522,0.310506096,0.397515527,0.3111673637987282,,91.48682147536377,-6.880718414,-65.99181952,94.01060307584703,22.63160319,7.018250129437433,2.9071151647269726,1.0917277979124895,0.2857142857142857,0.7345,0.444342226,0.11929107,93.15652052541145,3.8366434040924635,,4.123635190565245,3.935894292734725,5.292730104411021,2129,1458,12984,4328,1627,114,62,52,351,155,110,155,62,99,30,10,51,0.98121602,,3.950617284,4.240740741
2013,MIN,162,66,96,4.5548147765934734,673,162,62,1,1,40,77,18,1450.1,6257,1591,788,734,168,458,31,44,50,4,985,2332,5564,6212,1346,895,285,15,151,614,590,533,20,1430,52,32,29,104,52,33,0.241912293,2B,13053,-28.16486695,2,3,0,10,9,-59,10,-43,9.732518209144473,0.9062319286167622,-16.3438043,6.528408596423105,0.8233812153921463,1.4922953208860237,-24.23000001,,,7.082999056381055,0.407407407,0.377774215,0.230199613,0.138030194,0.297633872,0.241912293,0.312408995,0.379942487,0.30676621495661577,,90.52668480389735,1.2408182574436069,-66.06925265,-35.38797436,10.786652704843574,6.1123876770362005,2.842105133078761,1.0425189134437378,0.30921338548457195,0.7024,0.436715592,0.101818181,91.24220413,4.5548147765934734,,4.233784298010648,4.282158747039709,11.47126778610982,2115,1458,13053,4351,1723,81,39,37,415,178,130,178,41,73,38,6,50,0.98683997,,3.790123457,4.864197531
2013,NYM,162,74,88,3.7848759572113115,697,162,94,4,2,40,68,18,1476.2,6249,1442,684,621,152,458,38,54,47,3,1209,2378,5559,6207,1318,893,263,32,130,619,593,512,40,1384,51,32,53,106,114,35,0.237093002,CF,13290,-11.98878396,-6,-3,-1,11,-3,-21,0,-24,12.906944568268955,-2.843847476,-6.107661883,-2.138616564,1.8167936185491271,2.066822481729865,-16.25999997,,,-0.760600001,0.456790123,0.450238949,0.222974061,0.128980032,0.291390728,0.237093002,0.305654858,0.366073034,0.29679024757651046,,89.70137451,23.02513970248401,-49.22139273,16.12580024264753,16.49697049235967,7.368623240367916,2.791422203547151,0.9264108623125916,0.29478976234003657,0.7294,0.444620611,0.1,93.20189142785432,3.7848759572113115,,3.788707893785786,3.8568063157496937,18.086786832776852,2195,1458,13290,4430,1642,93,50,42,327,127,96,127,49,87,29,11,47,0.98491484,,3.820987654,4.222222222
2013,NYY,162,85,77,3.942424981114345,590,162,84,7,3,49,67,13,1447.1,6128,1452,671,634,171,437,34,51,57,1,1233,2253,5449,6044,1321,906,247,24,144,650,614,466,33,1214,57,36,36,121,115,31,0.242429803,1B,13026,15.338421917520463,-4,2,-4,2,5,-7,15,24,3.2558762683765963,-2.178461062,5.342923316266024,8.725351060224057,15.14570387324784,2.313072059425932,25.59499994572252,,,24.10389177457561,0.524691358,0.484106969,0.200860357,0.133418976,0.285195056,0.242429803,0.306924101,0.375848779,0.30120448184312637,,86.44659919037383,4.4320010198280215,-89.19429144,28.087390845641494,14.554372126055448,7.667208204596194,2.7174128024400135,1.0633354444330487,0.3024079320113314,0.7462,0.440303657,0.114842175,92.66627879897828,3.942424981114345,,3.891470992461244,3.7610295118504515,14.821306008729152,2065,1458,13026,4342,1544,69,34,33,325,143,107,140,43,72,30,16,57,0.9884131,,4.012345679,4.141975309
2013,OAK,162,96,66,3.5578537447191234,609,162,92,6,4,46,64,21,1452,6069,1339,625,574,163,428,23,35,56,1,1183,2313,5521,6209,1403,891,301,25,186,767,725,573,29,1178,45,49,21,108,74,28,0.25412063,2B,13068,-5.504030067,0,-3,-7,-7,-3,-27,-5,-63,-5.196778157,-10.58640705,22.865090890471038,-7.811746402,-0.729850672,-2.044702798,-6.044999956,,,-10.26609406,0.592592593,0.600960861,0.189724593,0.164644086,0.289348549,0.25412063,0.32659987,0.418764716,0.3268081296049633,,108.04111507847502,9.992935216,66.14826285875893,-32.39284521,25.37171034163627,7.332649791,2.652894429860252,1.0103312898766847,0.27605633802816903,0.7479,0.395402298,0.091779279,91.69342933139443,3.5578537447191234,,3.8343520154835242,4.045987745309056,16.64112956263125,2125,1458,13068,4356,1377,97,49,48,277,114,87,113,58,87,27,15,56,0.98336192,,4.734567901,3.858024691
2013,PHI,162,73,89,4.3360413289215884,628,162,91,6,2,32,55,16,1436.1,6213,1465,749,692,152,506,33,62,48,6,1199,2310,5456,6014,1355,928,255,32,140,610,578,417,41,1205,53,31,57,132,73,29,0.248350439,1B,12927,-1.093149067,-1,-3,-1,4,5,-79,-13,-93,-1.831030128,-3.241056876,-35.25283733,-1.362127695,-41.68703327,-5.941413471,-7.195000189,,,-43.37469161,0.450617284,0.398777839,0.200365813,0.135447214,0.293336552,0.248350439,0.306362262,0.383797653,0.3028566825119848,,89.04353345,-7.3637384,-81.95332349,-15.79354762,8.894136353,7.512880857,3.170573573,0.9524252630001174,0.3057755006986493,0.7054,0.444856348,0.100728959,92.21683522086198,4.3360413289215884,,3.9404006597186623,3.999948779362565,13.717069805134088,2108,1458,12927,4309,1614,97,54,42,339,141,105,141,55,114,35,5,48,0.98388704,,3.765432099,4.62345679
2013,PIT,162,94,68,3.274027079692242,627,162,83,3,0,55,86,15,1470.2,6147,1299,577,535,101,515,26,70,81,6,1261,2369,5486,6135,1346,877,273,35,161,634,603,469,41,1330,88,29,62,120,94,42,0.245351804,P,13236,7.411678873002529,6,3,-4,1,4,20,15,45,-1.573783038,-7.395068842,0.5599357373575913,-8.646650778,-17.05557241,-3.063416584,9.355000017210841,,,-10.54860977,0.580246914,0.546964491,0.216788916,0.150565075,0.294483101,0.245351804,0.313405797,0.395916879,0.3116262011357236,,99.29193687194332,1.8147910402622074,-3.418456379,30.845674715936184,22.797315297140138,7.716912425218537,3.1516335440028125,0.6180873552316195,0.28523809523809524,0.75,0.52501191,0.089143865,93.59441669112384,3.274027079692242,,3.4191104758960797,3.578804054,16.792726020154078,2187,1458,13236,4412,1924,106,57,49,378,155,115,155,74,95,43,7,81,0.98354548,,3.913580247,3.561728395
2013,SDP,162,76,86,3.977317741605014,650,162,87,3,1,40,75,13,1455,6179,1407,700,643,156,525,31,40,51,2,1171,2359,5517,6122,1349,931,246,26,146,618,578,467,36,1309,52,34,52,100,118,34,0.244516947,LF,13095,6.136815953999758,-5,6,-3,-7,2,9,-1,-4,-5.848228528,-7.38053767,-16.57470569,14.569031195369462,-15.23440245,-3.846580419,-3.034999869,,,-6.42741382,0.469135802,0.438024415,0.213819013,0.133405837,0.293701171,0.244516947,0.307742998,0.377922784,0.3021326486859687,,93.64504299034868,8.816423977259547,-35.42037754,24.38369967788458,18.603288627659502,7.2432956071842485,3.2474211731611704,0.9649480057393192,0.2918124562631211,0.7254,0.457564575,0.107734806,92.33134374038208,3.977317741605014,,3.996990537243556,3.9627605610723062,8.443399694748223,2277,1458,13095,4365,1698,83,38,44,301,145,95,143,55,107,43,7,51,0.98649528,,3.814814815,4.320987654
2013,SEA,162,71,91,4.318772081,610,162,83,4,2,43,65,23,1465,6256,1467,754,703,174,478,48,42,74,1,1297,2237,5558,6172,1318,864,249,17,188,624,597,529,21,1353,31,28,26,122,49,23,0.23713566,CF,13185,-9.988315045,0,-2,-4,-15,-12,-51,-4,-99,-14.33754683,3.4476846531033516,-20.86733156,0.6033252433408052,-31.15386274,-5.635849236,-15.17499983,,,-36.60441595,0.438271605,0.40649259,0.219215813,0.152392947,0.279357231,0.23713566,0.305564594,0.389528607,0.30678782907797364,,95.16649017988965,-6.917689112,-41.14475648,-66.66296027,9.961170530474245,7.967919472989619,2.9365192814873073,1.0689421652275972,0.30316529894490035,0.7072,0.452860411,0.117806364,93.08147848278034,4.318772081,,3.886075485900908,3.719395535,15.734391435980797,2064,1458,13185,4395,1646,88,49,39,368,150,119,149,40,89,30,11,74,0.98564203,,3.851851852,4.654320988
2013,SFG,162,76,86,3.9983880704531995,686,162,80,2,2,41,81,13,1447.1,6163,1380,691,643,145,521,64,50,60,4,1256,2396,5552,6168,1446,1024,280,35,107,629,596,469,40,1078,39,42,66,131,67,26,0.260446685,LF,13026,9.146570965647697,4,0,-3,1,-8,10,-2,5,3.571787084918469,0.7468071775510907,16.039021960030368,-5.670691334,14.686955383629538,2.7405617539343776,19.67499994672835,,,14.256398201533287,0.469135802,0.453133697,0.174773022,0.120857349,0.303696983,0.260446685,0.320222877,0.381304034,0.308591754,,100.38170821476757,-4.080125471,-1.708406661,66.29949530772865,26.915677661718945,7.810226153171413,3.2397514536642564,0.9016582740524323,0.29467907420663325,0.7208,0.420841209,0.098505434,91.32949640791766,3.9983880704531995,,3.7981955905277536,3.885240595536067,7.125799250788987,2217,1458,13026,4342,1536,107,53,53,323,128,101,129,45,95,41,8,60,0.98212197,,3.882716049,4.265432099
2013,STL,162,97,65,3.4281789775689226,645,162,88,7,4,44,83,20,1459.2,6104,1366,596,556,112,451,26,64,33,1,1254,2341,5557,6202,1494,1027,322,20,125,783,745,481,38,1110,64,44,56,155,45,22,0.268850098,P,13137,14.333456984255463,5,1,5,-18,-3,-26,-22,-38,-23.10556543,4.609601728618145,-18.20061952,8.894722107215784,-27.80187499,-8.503852765,19.82500039692968,,,-15.43765401,0.598765432,0.633156908,0.178974524,0.132625518,0.313559322,0.268850098,0.331760494,0.401475616,0.3222044987583285,,104.43313738347884,-9.088830802,20.98972358720511,35.011005396954715,26.098323896071825,7.731900068114081,2.7807710771287484,0.6905684271361859,0.29694529955008286,0.7453,0.484712017,0.084528301,94.08672230842298,3.4281789775689226,,3.3855983328942347,3.628227664670113,17.311353540048003,2224,1458,13137,4379,1718,75,46,28,452,177,138,178,42,39,26,6,33,0.98784835,,4.833333333,3.679012346
2013,TBR,163,92,71,3.7377036208152723,648,163,80,9,3,42,85,18,1464,6083,1315,646,608,153,482,38,52,69,6,1310,2423,5538,6242,1421,937,296,23,165,700,670,589,31,1171,36,55,24,140,73,38,0.256590827,P,13176,16.348901899065822,0,-1,0,-3,6,20,1,30,-4.151314374,-2.909002766,4.487089506350458,13.267151912907138,10.693928722292185,0.5030173446908857,21.055000339634717,,,-0.140675657,0.564417178,0.540054402,0.187600128,0.151137594,0.295043457,0.256590827,0.329044708,0.407728421,0.32376026865429075,,106.76029911517277,2.472304317401722,50.07838080277221,9.184721408062615,28.240623711520115,8.053275893532906,2.963113725712107,0.9405734440538432,0.2843857072931963,0.7359,0.445852259,0.105517241,93.70657717730548,3.7377036208152723,,3.711101220235297,3.705587339355188,14.476867633755319,2241,1467,13176,4392,1593,59,25,33,329,148,105,148,63,119,33,10,69,0.99023825,,4.294478528,3.963190184
